text,label,labels,original_index,predicted_label,predicted_numeric,confidence,correct,prob_neutral,prob_positive,prob_negative
"Breidt(1993) alsopointedouta coupleof problemsthatmakes extractionfor Germanmoredifficultthanfor English: the stronginflectionfor verbs,the variable word-order,andthepositionalambiguityofthearguments.Sheshowsthatevendistinguishingsubjectsfromobjectsisverydifficultwithoutparsing",o,0,1487,o,0,0.8046706,True,0.8046706,0.10222748,0.093101904
"\[Brown et al. , 1992\] Peter F. Brown, Vincent J. Della Pietra, Petere V. deSouza, Jenifer C. Lai, and Robert L. Mercer",o,0,1488,o,0,0.96998256,True,0.96998256,0.024986671,0.005030701
"Traditionally, such unsupervised EM-trained HMM taggers are thought to be inaccurate, but (Goldberg et al., 2008) showed that by feeding the EM process with sufficiently good initial probabilities, accurate taggers (> 91% accuracy) can be learned for both English and Hebrew, based on a (possibly incomplete) lexicon and large amount of raw text",o,0,1489,o,0,0.70477575,True,0.70477575,0.25252557,0.04269871
"Discriminative training with hidden variables has been handled in this probabilistic framework (Quattoni et al. , 2004; Koo and Collins, 2005), but we choose Equation 3 for efficiency",o,0,1490,o,0,0.9017603,True,0.9017603,0.086539306,0.01170039
"My guess is that the features used in e.g., the Collins (2003) or Charniak (2000) parsers are probably close to optimal for English Penn Treebank parsing (Marcus et al., 1993), but that other features might improve parsing of other languages or even other English genres",o,0,1491,o,0,0.5735038,True,0.5735038,0.20053391,0.22596227
"Apart from this, the module is a straightforward implementation of (Ramshaw and Marcus, 1995), which in turn adapts (Brill, 1993) for syntactic chunking",o,0,1492,o,0,0.8866961,True,0.8866961,0.10515361,0.008150254
"Recent advances in these approaches include the use of a fully Bayesian HMM (Johnson, 2007; Goldwater and Griffiths, 2007)",o,0,1493,p,1,0.77697146,False,0.21660164,0.77697146,0.006426832
"1 Introduction Previous corpus-based sense disambiguation methods require substantial amounts of sense-tagged training data (Kelly and Stone, 1975; Black, 1988 and Hearst, 1991) or aligned bilingual corpora (Brown et al. , 1991; Dagan, 1991 and Gale et al. 1992)",o,0,1494,o,0,0.81366736,True,0.81366736,0.09106834,0.095264204
his results also agree with Dunning's argument about overestimation on the infrequent occurrences in which many infrequent pairs tend to get higher estimation (Dunning 1993,p,1,1495,o,0,0.77802753,False,0.77802753,0.13179922,0.09017323
"The translation and reference files are analyzed by a treebank-based, probabilistic LFG parser (Cahill et al. , 2004), which produces a set of dependency triples for each input",o,0,1496,o,0,0.9663408,True,0.9663408,0.030221412,0.0034378446
"Although state-of-the-art statistical parsers (Collins, 1997; Charniak, 2000) are more accurate, the simplicity and efficiency of deterministic parsers make them attractive in a number of situations requiring fast, light-weight parsing, or parsing of large amounts of data",p,1,1497,p,1,0.6989515,True,0.14141248,0.6989515,0.15963608
"An extension to WordNet was presented by (Snow et al., 2006)",o,0,1498,o,0,0.9445414,True,0.9445414,0.047781806,0.0076767746
"5.1.2 Learning Translation Model According to the standard statistical translation model (Brown et al., 1993), we can find the optimal model M by maximizing the probability of generating queries from documents or M = argmax M NY i=1 P(QijDi;M) 524 qw dw P(qwjdw,u) journal kdd 0.0176 journal conference 0.0123 journal journal 0.0176 journal sigkdd 0.0088 journal discovery 0.0211 journal mining 0.0017 journal acm 0.0088 music music 0.0375 music purchase 0.0090 music mp3 0.0090 music listen 0.0180 music mp3.com 0.0450 music free 0.0008 Table 1: Sample user profile To find the optimal word translation probabilities P(qwjdw;M ), we can use the EM algorithm",o,0,1499,o,0,0.9273559,True,0.9273559,0.06471441,0.007929727
n the following section we show how this drawback can be overcome using statistical alignments (Brown et al. 1993,o,0,1500,o,0,0.5100351,True,0.5100351,0.41954345,0.07042153
"NeATS computes the likelihood ratio (Dunning, 1993) to identify key concepts in unigrams, bigrams, and trigrams and clusters these concepts in order to identify major subtopics within the main topic",o,0,1501,o,0,0.943333,True,0.943333,0.052856646,0.003810272
"The intercoder reliability is a constant concern of everyone working with corpora to test linguistic hypotheses (Carletta, 1996), and the more so when one is coding for semanto-pragmatic interpretations, as in the case of the analysis of connectives",o,0,1502,o,0,0.54815394,True,0.54815394,0.18397877,0.2678673
"The following four metrics were used speci cally in this study: BLEU (Papineni et al. , 2002): A weighted geometric mean of the n-gram matches between test and reference sentences multiplied by a brevity penalty that penalizes short translation sentences",o,0,1503,o,0,0.9499257,True,0.9499257,0.04564072,0.004433531
"84 5.2 Machine translation on Europarl corpus We further tested our WDHMM on a phrase-based machine translation system to see whether our improvement on word alignment can also improve MT accuracy measured by BLEU score (Papineni et al. , 2002)",o,0,1504,o,0,0.6973144,True,0.6973144,0.2229839,0.079701714
"2 The Tagger We used Ratnaparkhi's maximum entropybased POS tagger (Ratnaparkhi, 1996)",o,0,1505,o,0,0.93341583,True,0.93341583,0.053046826,0.013537347
"This approach is similar to conventional techniques for automatic thesaurus construction (Lin, 1998)",o,0,1506,o,0,0.95867974,True,0.95867974,0.033664234,0.007655918
"The conceptually simplest approach to this latter problem is probably Turneys (2002), who has obtained interesting results on Task 2 by considering the algebraic sum of the orientations of terms as representative of the orientation of the document they belong to; but more sophisticated approaches arealsopossible (Hatzivassiloglou and Wiebe, 2000; Riloff et al. , 2003; Wilson et al. , 2004)",p,1,1507,p,1,0.60191596,True,0.28852054,0.60191596,0.10956353
"(Collins parser (Collins, 1997) always predicts a flat NP for such configurations)",o,0,1508,o,0,0.8730594,True,0.8730594,0.07574887,0.05119172
"(2002) and Pang and Lee (2004) in merely using binary unigram features, corresponding to the 17,744 unstemmed word or punctuation types with count  4 in the full 2000-document corpus",o,0,1509,o,0,0.9290654,True,0.9290654,0.052190825,0.01874372
"Our question here is not only what this relation looks like (as it was examined on the basis of Document Understanding Conference data in Lin (2004a)), but also how it compares to the reliability of other metrics",o,0,1510,o,0,0.9064628,True,0.9064628,0.047042616,0.04649455
"For MCE learning, we selected the reference compression that maximize the BLEU score (Papineni et al., 2002) (=argmax rR BLEU(r, R\r)) from the set of reference compressions and used it as correct data for training",o,0,1511,o,0,0.9524646,True,0.9524646,0.042173214,0.0053621526
"1 Introduction Syntactic methods are an increasingly promising approach to statistical machine translation, being both algorithmically appealing (Melamed, 2004; Wu, 1997) and empirically successful (Chiang, 2005; Galley et al. , 2006)",o,0,1512,p,1,0.926772,False,0.062257774,0.926772,0.010970218
he research presented in this paper is similar in motivation to Resnik's (1993) work on selectional restriction,o,0,1513,o,0,0.90420264,True,0.90420264,0.07737622,0.018421138
"This ITG constraint is characterized by the two forbidden structures shown in Figure 1 (Wu, 1997)",o,0,1514,o,0,0.95693415,True,0.95693415,0.03283254,0.010233316
"Word-based features are used as well, e.g. feature a75 a11a39a99a78a99a18a11 captures word-to-word translation de4On our test set, (Tillmann and Zhang, 2005) reports a BLEU score of a100a63a101a63a102a43a103 and (Ittycheriah and Roukos, 2005) reports a BLEU score of a104a89a103a63a102 a105 . pendencies similar to the use of Model a98 probabilities in (Koehn et al. , 2003)",o,0,1515,o,0,0.9584099,True,0.9584099,0.036938842,0.004651318
"1 Introduction There has been a great deal of recent interest in the unsupervised discovery of syntactic structure from text, both parts-of-speech (Johnson, 2007; Goldwater and Griffiths, 2007; Biemann, 2006; Dasgupta and Ng, 2007) and deeper grammatical structure like constituency and dependency trees (Klein and Manning, 2004; Smith, 2006; Bod, 2006; Seginer, 2007; Van Zaanen, 2001)",o,0,1516,o,0,0.8361351,True,0.8361351,0.15679857,0.007066411
"In particular, Abney defines a function K that is an upper bound on the negative log-likelihood, and shows his bootstrapping algorithms locally minimize K. We now present a generalization of Abneys K function and relate it to another semi-supervised learning technique, entropy regularization (Brand, 1999; Grandvalet and Bengio, 2005; Jiao et al. , 2006)",o,0,1517,o,0,0.87996763,True,0.87996763,0.09761216,0.02242022
"Still, it is in our next plans and part of our future work to embed in our model some of the interesting WSD approaches, like knowledgebased (Sinha and Mihalcea, 2007; Brody et al., 2006), corpus-based (Mihalcea and Csomai, 2005; McCarthy et al., 2004), or combinations with very high accuracy (Montoyo et al., 2005)",o,0,1518,o,0,0.557726,True,0.557726,0.42264143,0.019632535
"Be-Comp Following the general idea in (Kazama and Torisawa, 2007), we identify the ISA pattern in the definition sentence by extracting nominal complements of the verb be, taking 451 No",o,0,1519,o,0,0.96396303,True,0.96396303,0.031493723,0.0045431973
"The data consists of 2,544 main clauses from the Wall Street Journal Treebank corpus (Marcus et al. , 1993)",o,0,1520,o,0,0.96517056,True,0.96517056,0.029395739,0.005433684
"(levelopment of cor1)ora with morl)ho-synta(:ti(: and syntacti(: mmotation (Marcus et al. , 1993), (Sampson, 1995)",o,0,1521,o,0,0.9609611,True,0.9609611,0.03394679,0.005092147
"First, splitting and merging of sentences (Jing and McKeown, 2000), which seems related to content planning and aggregation",o,0,1522,o,0,0.9633173,True,0.9633173,0.031622816,0.005059964
"4.2 Smoothing: Gaussian Priors Since NLP maximum entropy models usually have lots of features and lots of sparseness (e.g. features seen in testing not occurring in training), smoothing is essential as a way to optimize the feature weights (Chen and Rosenfeld, 2000; Klein and Manning, 2003)",o,0,1523,o,0,0.86596453,True,0.86596453,0.105980806,0.028054707
"The Maximum Entropy Markov Model used in POS-tagging is described in detail in (Ratnaparkhi, 1996) and the LMR tagger here uses the same probability model",o,0,1524,o,0,0.9436053,True,0.9436053,0.051235825,0.005158901
"For instance, the Penn Treebank policy (Marcus et al. , 1993; Marcus et al. , 1994) is to annotate the lowest node that is unfinished with an -UNF tag as in Figure 4(a)",o,0,1525,o,0,0.9678526,True,0.9678526,0.025047723,0.0070996163
"After maximum BLEU tuning (Och, 2003a) on a held-out tuning set, we evaluate translation quality on a held-out test set",o,0,1526,o,0,0.94920087,True,0.94920087,0.040893335,0.0099058
"Other works based on this scheme like (Bharati et al., 1993; Bharati et al., 2002; Pedersen et al., 2004) have shown promising results",o,0,1527,p,1,0.8409423,False,0.151881,0.8409423,0.007176783
"These models include a standard unlexicalized PCFG parser, a head-lexicalized parser (Collins, 1997), and a maximum-entropy inspired parser (Charniak, 2000)",o,0,1528,o,0,0.96847075,True,0.96847075,0.027299562,0.0042296727
"Kazama and Torisawa (2007) extracted hyponymyrelationsfromtherstsentences(i.e., dening sentences) of Wikipedia articles and then used them as a gazetteer for NER",o,0,1529,o,0,0.96513236,True,0.96513236,0.03177778,0.0030898564
"(~(e) = max ((fl ,f~) ~ e) (23) (11  Y~) Now, the problem of learning probabilistic subcategorization preference is stated as: for every verb-noun collocation e in C, estimating the probability distribution P((fl, 6Resnik (1993) applys the idea of the KL distance to measuring the association of a verb v and its object noun class c. Our definition of ekt corresponds to an extension of Resnik's association score, which considers dependencies of more than one case-markers in a subcategorization frame",o,0,1530,o,0,0.9291851,True,0.9291851,0.058472756,0.012342134
"We decided to use the class of maximum entropy models, which are probabilistically sound, can make use of possibly many overlapping features, and can be trained efficiently (Berger et al., 1996)",p,1,1531,o,0,0.60501856,False,0.60501856,0.38083586,0.014145546
